pathogen_name	taxonid	ARG_name	aro_id	frequency	antibiotic_name	drugclass	associated_MGE_type	associated_MGE_element
Staphylococcus aureus	1280	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	3002597	0.157453	2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Gentamicin A,Kanamycin A,Netilmicin,Sisomicin,Tobramycin	Aminoglycoside antibiotic	plasmid,transposon,ICE,IS	pSK41(rep13),pKQ10(rep14a),SAP014A(repUS12),SAP015B(repUS22),VRSAp(rep20),pLW043(rep15),ISMMS_VRE10_p1,pGO1(rep21),p21(rep5a),pLGA251(rep21),pWBG745(rep24a),pN315(rep19),pFORC59,pSaa6159(rep16),pSJH901,SAP099B(repUS23),SAP105B(rep20),pN315(rep5a),IS256,p01KUH180038,pSJH101(rep16),pSK1(repUS9),pAD1(rep9a),pVR-MSSA_01,SAP074A(rep20),Tn4001,pSR01,pJRA307-1,pWBG752(rep5a),p01KUH140046,pNCCP14558,pDLK1(rep10),pMI,pIM13(rep10),pSJH901(rep19),pRUM(rep17),pWBG754(rep21),pRE25(rep2),p01KUN1163,p01KUH180062,pAVX(repUS5),pNF25,Cassette(rep7a),pTW20(rep20),ICESauT0131-1,pSR02,SAP063A(rep20),pMRSA_24,pUB110(rep22),pC194(rep13),IS6,pS0385p1(rep7a),MSSA476(rep7c),SAP110A(rep39),pAMalpha1(rep22),pVGC1_1,VRSAp,SAP099B(repUS46),pJE1(rep5d)
Staphylococcus aureus	1280	AadA	3002601	0.000041	Spectinomycin,Streptomycin	Aminoglycoside antibiotic		
Staphylococcus aureus	1280	AadA24	3002621	0.000041	Spectinomycin,Streptomycin	Aminoglycoside antibiotic		
Staphylococcus aureus	1280	ANT(6)-Ia	3002626	0.013101	Streptomycin	Aminoglycoside antibiotic	plasmid,IS	IS256,pS0385p1(rep7a),IS6,2,SAP105A(rep19b),3
Staphylococcus aureus	1280	Aad(6)	3002628	0.041014	Streptomycin	Aminoglycoside antibiotic	plasmid,ICE,IS	pSaa6159(rep16),pB,ICESauJKD6008-2,pKQ10(rep14a),pTW20(rep20),pE1_230,pHVH-V2937-2,DOp1(repUS43),IS1182,pN315(rep5a),IS6,pEC369,pRUM(rep17),p08-028a,pRE25(rep2),pA10290_P4,pLGA251(rep21)
Staphylococcus aureus	1280	ANT(9)-Ia	3002630	0.212016	Spectinomycin	Aminoglycoside antibiotic	plasmid,transposon,ICE,IS	DOp1(repUS43),pSK41(rep13),pWBG759(rep16),pLW043(rep15),Tn6012,Tn554,SAP071A(rep16),IS1182,pN315(rep5a),ICESauMRSA252-1,pSJH101(rep16),ICESauCOL-1,Tn6133,pWBG752(rep5a),SAP071A(rep21),pSK108(rep21),pSJH901(rep19),ICESauT0131-1,SAP019A(rep19),pUB110(rep22),IS6,pS0385p1(rep7a),MSSA476(rep7c),pAMalpha1(rep22)
Staphylococcus aureus	1280	Spd	3002631	0.001413	Spectinomycin	Aminoglycoside antibiotic	plasmid	pSBK203(rep7a),pGB354(rep7a)
Staphylococcus aureus	1280	APH(2'')-IIIa	3002636	0.000041	Amikacin,Gentamicin A,Kanamycin A,Tobramycin	Aminoglycoside antibiotic		
Staphylococcus aureus	1280	APH(3'')-Ib	3002639	0.000041	Streptomycin	Aminoglycoside antibiotic	plasmid	pFAM21845_1
Staphylococcus aureus	1280	APH(3')-Ia	3002641	0.00019	Gentamicin B,Kanamycin A,Neomycin,Paromomycin,Ribostamycin	Aminoglycoside antibiotic		
Staphylococcus aureus	1280	APH(3')-IIa	3002644	0.000245	Butirosin,Gentamicin B,Kanamycin A,Neomycin,Paromomycin,Ribostamycin	Aminoglycoside antibiotic	plasmid	pSCKLB555-3,SAP085B(repUS16)
Staphylococcus aureus	1280	APH(3')-IIIa	3002647	0.183831	Amikacin,Butirosin,Gentamicin B,Isepamicin,Kanamycin A,Neomycin,Paromomycin,Ribostamycin	Aminoglycoside antibiotic	plasmid,ICE,IS	DOp1(repUS43),pKQ10(rep14a),EDINA(rep20),pPM1(rep19),pST75(rep19),pWBG759(rep16),pLW043(rep15),pUSA04-1-SUR15,pBORa53(rep19),pSE12228p05(repUS76),pSUR1B,pHVH-V2937-2,pLGA251(rep21),pUSA04-2-SUR11,pC01,pN315(rep19),pSaa6159(rep16),pB,UTSW55_2,SAP099B(repUS23),pUSA04-1-SUR14,SAP105B(rep20),pSepCH(rep13),IS1182,p1971.C01c,pN315(rep5a),IS256,UTSW55_3,TCH60plasmid(rep19),pUSA04-1-SUR22,pSJH101(rep16),p2148.C01b,pAD1(rep9a),pUSA01-ISMMS,2,pHUV05-03,pUSA04-1-SUR13,pMRSA_23,pUCI62,pJ01-02,pSJH901(rep19),pRUM(rep17),pUSA01(rep21),pRE25(rep2),pcjDM,p1625.C01,pUSA04-3-SUR7,Cassette(rep7a),ICESauJKD6008-2,pTW20(rep20),pE1_230,pUSA300HOUMR,pSK156(rep19),ISMMS_VRE10_p3,pMRSA_22,IS6,pS0385p1(rep7a),MSSA476(rep7c),pUSA04-2-SUR9,pAMalpha1(rep22),pUSA04-1-SUR1,p08-028a,pWBG759(rep19),SAP099B(repUS46)
Staphylococcus aureus	1280	APH(6)-Id	3002660	0.000027	Streptomycin	Aminoglycoside antibiotic		
Staphylococcus aureus	1280	Limosilactobacillus reuteri cat-TC	3002671	0.000014	Azidamfenicol,Chloramphenicol,Thiamphenicol	Phenicol antibiotic	plasmid	pKH13(rep13)
Staphylococcus aureus	1280	CatI	3002683	0.000041	Azidamfenicol,Chloramphenicol,Thiamphenicol	Phenicol antibiotic		
Staphylococcus aureus	1280	CmlA5	3002695	0.000014	Chloramphenicol	Phenicol antibiotic		
Staphylococcus aureus	1280	Cmx	3002703	0.000014	Chloramphenicol	Phenicol antibiotic		
Staphylococcus aureus	1280	FexA	3002704	0.021173	Chloramphenicol,Florfenicol	Phenicol antibiotic	plasmid,transposon,ICE	DOp1(repUS43),ICESa2,pUB110(rep22),pAVX(repUS5),Tn558
Staphylococcus aureus	1280	QnrD1	3002788	0.000014	CiprOfloxacin	Fluoroquinolone antibiotic		
Staphylococcus aureus	1280	MsrC	3002819	0.000014	Erythromycin,Quinupristin	Macrolide antibiotic,Streptogramin antibiotic		
Staphylococcus aureus	1280	VgaA	3002829	0.000571	Clindamycin,Virginiamycin M1	Lincosamide antibiotic,Streptogramin antibiotic	plasmid,IS	pUR2355(rep10b),pUR2355(rep5b),SAP106B(rep5b),IS3,SAP018B(rep5e),pSTE1(repUS18),pJE1(rep5d),SAP108B(rep5b)
Staphylococcus aureus	1280	VgaALC	3002830	0.000666	Clindamycin,Lincomycin,Virginiamycin M1	Lincosamide antibiotic,Streptogramin antibiotic	plasmid	pUR2355(rep10b),pUR2355(rep5b),pVGA(rep7b)
Staphylococcus aureus	1280	VgaC	3002831	0.000095	Clindamycin,Lincomycin,Tiamulin,Valnemulin,Virginiamycin M1	Lincosamide antibiotic,Pleuromutilin antibiotic,Streptogramin antibiotic	plasmid	pCPS49(repUS51)
Staphylococcus aureus	1280	VgaE	3002833	0.004485	Clindamycin,Tiamulin,Virginiamycin M1	Lincosamide antibiotic,Pleuromutilin antibiotic,Streptogramin antibiotic	transposon	Tn6133
Staphylococcus aureus	1280	LnuA	3002835	0.020154	Lincomycin,Pirlimycin	Lincosamide antibiotic	plasmid,IS	pSK41(rep13),pLNU2(rep21),SAP015B(repUS22),pLW043(rep15),pSTE1(rep7a),pCOL52-A5,pKH21(rep21),pLNU9(rep13),SAP105B(rep20),rep(CN1(rep21),pN315(rep5a),pSR04,pKH13(rep13),plinE154,pSJH101(rep16),pWB224_6,SAP074A(rep20),pLNU3(rep21),SAP108D(rep21),pSK108(rep21),pSJH901(rep19),pSSP1(rep13),Cassette(rep7a),pSR02,pLNU4(rep21),pC194(rep13),pS0385p1(rep7a),IS6,pLNU1(rep13),pWB224_5
Staphylococcus aureus	1280	LnuB	3002836	0.017422	Clindamycin,Lincomycin	Lincosamide antibiotic	plasmid,IS	pS0385p1(rep7a),IS6,2,pKUB3007-1,SAP105A(rep19b),3
Staphylococcus aureus	1280	VatB	3002841	0.000041	Virginiamycin M1	Streptogramin antibiotic	plasmid,IS	pJE1(rep5d),IS6
Staphylococcus aureus	1280	DfrA14	3002859	0.000027	Trimethoprim	Diaminopyrimidine antibiotic		
Staphylococcus aureus	1280	DfrA8	3002863	0.000014	Trimethoprim	Diaminopyrimidine antibiotic		
Staphylococcus aureus	1280	DfrC	3002865	0.048842	Trimethoprim	Diaminopyrimidine antibiotic	plasmid,transposon,IS	pSK41(rep13),SAP014A(repUS12),p1969.Nb,SAP015B(repUS22),pLW043(rep15),pGO1(rep21),SAP059A(rep20),SAP099B(repUS23),pN315(rep5a),IS256,pSJH101(rep16),pSK1(repUS9),Tn4003,pAD1(rep9a),pSVH7513a,pWBG752(rep5a),pC02,pMI,pSJH901(rep19),pTW20(rep20),pMRSA_24,IS6,pS0385p1(rep7a),MSSA476(rep7c),pAMalpha1(rep22),SAP099B(repUS46),pJE1(rep5d),p3020.C01b
Staphylococcus aureus	1280	DfrD	3002866	0.000041	Trimethoprim	Diaminopyrimidine antibiotic		
Staphylococcus aureus	1280	DfrF	3002867	0.00034	Trimethoprim	Diaminopyrimidine antibiotic		
Staphylococcus aureus	1280	DfrG	3002868	0.095904	Trimethoprim	Diaminopyrimidine antibiotic	plasmid,ICE,IS	pSaa6159(rep16),ICESauTW20-2,DOp1(repUS43),pTW20(rep20),EDINA(rep20),pSK156(rep19),pN315(rep5a),pWBG759(rep16),IS6,pS0385p1(rep7a),MSSA476(rep7c),pUSA04-2-SUR9,pSJH901(rep19),pSJH101(rep16),pUSA04-2-SUR11
Staphylococcus aureus	1280	DfrK	3002869	0.015914	Trimethoprim	Diaminopyrimidine antibiotic	plasmid,transposon,IS	pMSA16(repUS12),Tn559,SAP014A(repUS12),pUB110(repUS12),pUB110(rep22),IS6,pAMalpha1(rep22)
Staphylococcus aureus	1280	SAT-4	3002897	0.173217	Streptothricin	Nucleoside antibiotic	plasmid,transposon,ICE,IS	DOp1(repUS43),pKQ10(rep14a),EDINA(rep20),pPM1(rep19),pST75(rep19),pWBG759(rep16),pLW043(rep15),pUSA04-1-SUR15,pBORa53(rep19),pSE12228p05(repUS76),pSUR1B,pHVH-V2937-2,pA10290_P4,pLGA251(rep21),pUSA04-2-SUR11,pC01,pN315(rep19),pSaa6159(rep16),pB,UTSW55_2,SAP099B(repUS23),pUSA04-1-SUR14,SAP105B(rep20),IS1182,p1971.C01c,pN315(rep5a),IS256,UTSW55_3,TCH60plasmid(rep19),pUSA04-1-SUR22,UTSW55_4,pSJH101(rep16),p2148.C01b,pAD1(rep9a),pUSA01-ISMMS,2,pUSA04-1-SUR13,pHUV05-03,Tn5405,pMRSA_23,pUCI62,pJ01-02,pEC369,pSJH901(rep19),pRUM(rep17),pUSA01(rep21),pRE25(rep2),p1625.C01,pUSA04-3-SUR7,Cassette(rep7a),ICESauJKD6008-2,pTW20(rep20),pE1_230,pUSA300HOUMR,pSK156(rep19),ISMMS_VRE10_p3,pMRSA_22,IS6,MSSA476(rep7c),pUSA04-2-SUR9,pAMalpha1(rep22),pUSA04-1-SUR1,p08-028a,pWBG759(rep19),SAP099B(repUS46)
Staphylococcus aureus	1280	VanR gene in vanA cluster	3002919	0.00053		glycoPeptide antibiotic	plasmid,transposon	pSK41(rep13),pKQ10(rep14a),ISMMS_VRE8_p3,pLW043(rep15),pHVH-V1836-2,pRUM(rep17),4,pRE25(rep2),pWZ909(rep1),pWBG745(rep24a),pVR-MSSA_01,Tn1546
Staphylococcus aureus	1280	VanS gene in vanA cluster	3002931	0.000516		glycoPeptide antibiotic	plasmid,transposon	pSK41(rep13),pKQ10(rep14a),ISMMS_VRE8_p3,pLW043(rep15),pHVH-V1836-2,pRUM(rep17),4,pRE25(rep2),pWZ909(rep1),pWBG745(rep24a),pVR-MSSA_01,Tn1546
Staphylococcus aureus	1280	VanH gene in vanA cluster	3002942	0.000544		glycoPeptide antibiotic	plasmid,transposon	pSK41(rep13),pKQ10(rep14a),pRBWH1.3,ISMMS_VRE8_p3,pLW043(rep15),pHVH-V1836-2,pRUM(rep17),4,pRE25(rep2),pWZ909(rep1),pWBG745(rep24a),pVR-MSSA_01,Tn1546
Staphylococcus aureus	1280	VanX gene in vanA cluster	3002949	0.000557		glycoPeptide antibiotic	plasmid,transposon,IS	pSK41(rep13),pKQ10(rep14a),pRBWH1.3,ISMMS_VRE8_p3,pLW043(rep15),IS6,pHVH-V1836-2,pRUM(rep17),4,pRE25(rep2),pWZ909(rep1),pWBG745(rep24a),pVR-MSSA_01,Tn1546
Staphylococcus aureus	1280	VanY gene in vanA cluster	3002955	0.000544		glycoPeptide antibiotic	plasmid,transposon,IS	pSK41(rep13),pKQ10(rep14a),pRBWH1.3,ISMMS_VRE8_p3,pLW043(rep15),IS6,pHVH-V1836-2,pRUM(rep17),4,pRE25(rep2),pWZ909(rep1),pWBG745(rep24a),pVR-MSSA_01,Tn1546
Staphylococcus aureus	1280	VanZ gene in vanA cluster	3002962	0.000544		glycoPeptide antibiotic	plasmid,transposon,IS	pSK41(rep13),pKQ10(rep14a),pRBWH1.3,ISMMS_VRE8_p3,pLW043(rep15),IS6,pHVH-V1836-2,pRUM(rep17),4,pRE25(rep2),pWZ909(rep1),pWBG745(rep24a),pVR-MSSA_01,Tn1546
Staphylococcus aureus	1280	BacA	3002986	0.000082	Bacitracin A,Bacitracin B,Bacitracin F	Peptide antibiotic	plasmid	pSJH901(rep19),SAP105B(rep20),pSJH101(rep16)
Staphylococcus aureus	1280	DfrA16	3003014	0.000027	Trimethoprim	Diaminopyrimidine antibiotic		
Staphylococcus aureus	1280	QacA	3003046	0.052973		Fluoroquinolone antibiotic	plasmid,IS	pI6T6,pSK41(rep13),p1969.Nb,EDINA(rep20),SAP015B(repUS22),pWBG759(rep16),VRSAp(rep20),p5118.Nb,pLW043(rep15),pWBG749(rep24b),SAP059A(rep20),SAP102A(rep20),pLGA251(rep21),pWBG745(rep24a),pN315(rep19),SAP045A(rep39),pSaa6159(rep16),UTSW55_2,SAP099B(repUS23),SAP105B(rep20),pAMT2,IS1182,pN315(rep5a),IS256,p01KUH180038,pSJH101(rep16),p2148.C01b,pSK1(repUS9),pAD1(rep9a),2,pI1T1,SAP074A(rep20),SAP106B(rep5b),pI3T3,p1971.C01b,pWBG752(rep5a),pDLK1(rep10),pC02,pV521,pIM13(rep10),pSJH901(rep19),p01KUH180129,SAP105A(rep19b),pTW20_1,pZ172_1,Cassette(rep7a),pTW20(rep20),pSR02,pSK156(rep19),SAP063A(rep20),pC194(rep13),IS6,SAP016A(rep39),pS0385p1(rep7a),SAP110A(rep39),pI4T8,pCSF41498_1,p11819p97(rep20),VRSAp,pKH12(rep21),SAP099B(repUS46),pSAS(rep16),p3020.C01b,SAP108B(rep5b)
Staphylococcus aureus	1280	QacB	3003047	0.003846		Fluoroquinolone antibiotic	plasmid,IS	pJSA01,EDINA(rep20),pSK156(rep19),p01KUH140013,p01KUH140046,pN315(rep5a),pWBG759(rep16),p01KUH180038,IS6,pSJH901(rep19),pSJH101(rep16),pSK23(rep20),pN315(rep19)
Staphylococcus aureus	1280	Staphylococcus aureus cls conferring resistance to daptomycin	3003074	0.000027	Daptomycin	Peptide antibiotic		
Staphylococcus aureus	1280	LsaB	3003111	0.000177	Clindamycin,Pleuromutilin	Lincosamide antibiotic,Pleuromutilin antibiotic	plasmid,IS	pUB110(rep22),pLW043(rep15),IS21
Staphylococcus aureus	1280	LsaC	3003112	0.000014	Clindamycin,Lincomycin,Pleuromutilin	Lincosamide antibiotic,Pleuromutilin antibiotic	ICE	ICESauTCH1516-1
Staphylococcus aureus	1280	LsaE	3003206	0.01749	Lincomycin,Pleuromutilin	Lincosamide antibiotic,Pleuromutilin antibiotic	plasmid,IS	pS0385p1(rep7a),IS6,2,pKUB3007-1,SAP105A(rep19b),3
Staphylococcus aureus	1280	Staphylococcus aureus rpoB mutants conferring resistance to rifampicin	3003285	0.024571	Rifabutin,Rifampin,Rifapentine,Rifaximin	Rifamycin antibiotic	plasmid	pSK41(rep13)
Staphylococcus aureus	1280	Staphylococcus aureus gyrA conferring resistance to fluoroquinolones	3003296	0.37924	CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin	Fluoroquinolone antibiotic	plasmid	pSaa6159(rep16),pN315(rep5a),pUB110(rep22),pLW043(rep15),pS0385p1(rep7a),MSSA476(rep7c),pSJH901(rep19),pAMalpha1(rep22),pGO1(rep21),pSJH101(rep16),SAP105A(rep19b),pN315(rep19)
Staphylococcus aureus	1280	Staphylococcus aureus gyrB conferring resistance to aminocoumarin	3003301	0.000027	Clorobiocin,Coumermycin A1,Novobiocin	Aminocoumarin antibiotic		
Staphylococcus aureus	1280	Staphylococcus aureus parC conferring resistance to fluoroquinolones	3003312	0.415321	CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin	Fluoroquinolone antibiotic	plasmid,ICE	Tn6012,DOp1(repUS43),ICESauMRSA252-1
Staphylococcus aureus	1280	Staphylococcus aureus parE conferring resistance to fluoroquinolones	3003315	0.030441	CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin	Fluoroquinolone antibiotic		
Staphylococcus aureus	1280	Staphylococcus aureus mprF with mutation conferring resistance to daptomycin	3003319	0.00265	Daptomycin	Peptide antibiotic		
Staphylococcus aureus	1280	Staphylococcus aureus pgsA mutations conferring resistance to daptomycin	3003323	0.000014	Daptomycin	Peptide antibiotic		
Staphylococcus aureus	1280	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	3003369	0.000014	Pulvomycin	Elfamycin antibiotic		
Staphylococcus aureus	1280	CfrA	3003441	0.001264	Azidamfenicol,Chloramphenicol,Clindamycin,Dalfopristin,Griseoviridin,Lincomycin,Madumycin II,Thiamphenicol,Tiamulin,Virginiamycin M1	Lincosamide antibiotic,Phenicol antibiotic,Pleuromutilin antibiotic,Streptogramin antibiotic	plasmid,transposon,IS	pSR01,Tn6644,pUB110(rep22),IS256,pLW043(rep15),IS6,pGB354(rep1),pGMI17-006,IS21
Staphylococcus aureus	1280	TetR	3003479	0.000082		Tetracycline antibiotic		
Staphylococcus aureus	1280	EmeA	3003551	0.000014	Acriflavine	Disinfecting agents and antiseptics		
Staphylococcus aureus	1280	FusB	3003552	0.008575	Fusidic acid	Fusidane antibiotic	plasmid,IS	pGR2A,IS3,IS1182,pBORa53(rep16),pWBG759(rep16),IS6,MSSA476(rep7c),p11819-97,p11819p97(rep20),pUSA01(rep21)
Staphylococcus aureus	1280	Staphylococcus aureus ileS with mutation conferring resistance to mupirocin	3003729	0.022532	Mupirocin	Mupirocin-like antibiotic		
Staphylococcus aureus	1280	FusC	3003733	0.033078	Fusidic acid	Fusidane antibiotic	plasmid,IS	MSSA476(rep7c),pAMalpha1(rep22),IS256,IS6
Staphylococcus aureus	1280	Staphylococcus aureus fusA with mutation conferring resistance to fusidic acid	3003735	0.018455	Fusidic acid	Fusidane antibiotic		
Staphylococcus aureus	1280	OptrA	3003746	0.000163	Chloramphenicol,Florfenicol,Linezolid,Tedizolid	Oxazolidinone antibiotic,Phenicol antibiotic		
Staphylococcus aureus	1280	LnuE	3003762	0.000014	Lincomycin	Lincosamide antibiotic	plasmid	pGB354(rep1)
Staphylococcus aureus	1280	Staphylococcus aureus murA with mutation conferring resistance to fosfomycin	3003776	0.466582	Fosfomycin	Phosphonic acid antibiotic	plasmid,ICE	DOp1(repUS43),ICESauFPR3757-1,pS0385p1(rep7a),Tn6012,MSSA476(rep7c),pAMalpha1(rep22),ICESauCOL-1,ICESauST398-1,SAP105A(rep19b),ICESauED98-1
Staphylococcus aureus	1280	Staphylococcus aureus walK with mutation conferring resistance to daptomycin	3003794	0.000082	Daptomycin	Peptide antibiotic		
Staphylococcus aureus	1280	Staphylococcus aureus GlpT with mutation conferring resistance to fosfomycin	3003901	0.291245	Fosfomycin	Phosphonic acid antibiotic	plasmid	DOp1(repUS43),SAP019A(rep19),pBORa53(rep16),pN315(rep5a),pWBG759(rep16),pBORa53(rep19),pS0385p1(rep7a),MSSA476(rep7c),pSJH101(rep16)
Staphylococcus aureus	1280	Staphylococcus aureus UhpT with mutation conferring resistance to fosfomycin	3003902	0.000435	Fosfomycin	Phosphonic acid antibiotic		
Staphylococcus aureus	1280	ANT(4')-Ib	3003905	0.160905	Amikacin,Dibekacin,Isepamicin,Tobramycin	Aminoglycoside antibiotic	plasmid,IS	pSK41(rep13),pSALNP9,SAP014A(repUS12),SAP015B(repUS22),VRSAp(rep20),pLW043(rep15),p5118.Nb,pGO1(rep21),pSTE1(repUS18),pLGA251(rep21),pKKS825(repUS18),pN315(rep19),SAP105B(rep20),pUB110(repUS12),pN315(rep5a),pETB(rep19c),pSJH101(rep16),SAP074A(rep20),pJRA307-1,pDLK1(rep10),pSK108(rep21),paadD,pIM13(rep10),pSJH901(rep19),pWBG754(rep21),SAP105A(rep19b),pSA8589(repUS18),Cassette(rep7a),pSR02,pUB110(rep22),pC194(rep13),pS0385p1(rep7a),IS6,SAP016A(rep39),MSSA476(rep7c),SAP018B(rep5e),pAMalpha1(rep22),p11819p97(rep20)
Staphylococcus aureus	1280	Erm(47)	3003908	0.000014	Azithromycin,Clindamycin,Erythromycin,Lincomycin,Quinupristin,Spiramycin	Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic		
Staphylococcus aureus	1280	ApmA	3003918	0.001644	Apramycin	Aminoglycoside antibiotic		
Staphylococcus aureus	1280	YojI	3003952	0.000014	Microcin J25	Peptide antibiotic		
Staphylococcus aureus	1280	EfmA	3003954	0.000014	Erythromycin	Macrolide antibiotic		
Staphylococcus aureus	1280	KdpD	3004047	0.999198		Aminoglycoside antibiotic	plasmid,ICE,IS	DOp1(repUS43),pTW20(rep20),ISL3,pN315(rep5a),IS256,pS0385p1(rep7a),Tn6012,MSSA476(rep7c),pAMalpha1(rep22),SAP102A(rep20),ICESauCOL-1,SAP105A(rep19b),pLGA251(rep21)
Staphylococcus aureus	1280	LnuG	3004085	0.002378	Lincomycin	Lincosamide antibiotic	transposon	Tn6260
Staphylococcus aureus	1280	ANT(3'')-IIa	3004089	0.000014	Spectinomycin,Streptomycin	Aminoglycoside antibiotic		
Staphylococcus aureus	1280	Escherichia coli ampC beta-lactamase	3004290	0.000014	Penicillin	Penam		
Staphylococcus aureus	1280	Streptococcus suis chloramphenicol acetyltransferase	3004455	0.001563	Chloramphenicol	Phenicol antibiotic	plasmid	pGv51,SAP105B(rep20),SAP015B(repUS22),pGv88,pC194(rep13),pKH13(rep13),SAP085B(repUS16),pS0385p1(rep7a),pBe62,pBmb9393
Staphylococcus aureus	1280	Enterococcus faecium chloramphenicol acetyltransferase	3004456	0.006428	Chloramphenicol	Phenicol antibiotic	plasmid,IS	Cassette(rep7a),3,SAP089A(rep7b),IS6
Staphylococcus aureus	1280	Staphylococcus intermedius chloramphenicol acetyltransferase	3004457	0.005939	Chloramphenicol	Phenicol antibiotic	plasmid	pKH7(rep7a),pK214(rep7a),p08-028b,pCW7(rep7a),pS0385p1(rep7a),pGB354(rep7a),pTZ4(rep7a),3
Staphylococcus aureus	1280	Enterococcus faecalis chloramphenicol acetyltransferase	3004458	0.004797	Chloramphenicol	Phenicol antibiotic	plasmid	pK214(rep7a),p08-028b,pSBK203(rep7a),pPI2(rep13),pKH12(rep21),pGB354(rep7a),pTZ4(rep7a)
Staphylococcus aureus	1280	PoxtA	3004470	0.000027	Chloramphenicol,Doxycycline,Florfenicol,Linezolid,Tetracycline	Oxazolidinone antibiotic,Phenicol antibiotic,Tetracycline antibiotic	plasmid	pHDC14-2.133K
Staphylococcus aureus	1280	Staphylococcus aureus LmrS	3004572	0.998954	Chloramphenicol,Erythromycin,Florfenicol,Kanamycin A,Linezolid,Streptomycin,Trimethoprim	Aminoglycoside antibiotic,Diaminopyrimidine antibiotic,Macrolide antibiotic,Oxazolidinone antibiotic,Phenicol antibiotic	plasmid,ICE,IS	pWBG759(rep16),pBORa53(rep19),Tn6012,SAP102A(rep20),pLGA251(rep21),pSaa6159(rep16),ISL3,pN315(rep5a),pSJH101(rep16),ICESauCOL-1,pBORa53(rep16),pSJH901(rep19),pUSA01(rep21),SAP105A(rep19b),pTW20(rep20),SAP019A(rep19),pUB110(rep22),pS0385p1(rep7a),MSSA476(rep7c),pAMalpha1(rep22)
Staphylococcus aureus	1280	Acinetobacter baumannii AmvA	3004577	0.000027	Acriflavine,Erythromycin	Disinfecting agents and antiseptics,Macrolide antibiotic		
Staphylococcus aureus	1280	ClcD	3004599	0.000027	Clindamycin,Florfenicol,Linezolid,Quinupristin-Dalfopristin,Tiamulin	Lincosamide antibiotic,Oxazolidinone antibiotic,Phenicol antibiotic,Pleuromutilin antibiotic,Streptogramin antibiotic		
Staphylococcus aureus	1280	AAC(3)-IIe	3004621	0.000027	2'-N-ethylNetilmicin,6'-N-ethylNetilmicin,Dibekacin,Netilmicin,Sisomicin,Tobramycin	Aminoglycoside antibiotic		
Staphylococcus aureus	1280	Tet(U)	3004650	0.000381	Tetracycline	Tetracycline antibiotic	plasmid,IS	pRE25(rep2),pKQ10(rep14a),pRUM(rep17),IS6
Staphylococcus aureus	1280	CatA8	3004658	0.000883	Chloramphenicol	Phenicol antibiotic	plasmid	pSBK203(rep7a),pCW7(rep7a),pGB354(rep7a)
Staphylococcus aureus	1280	Staphylococcus aureus FosB	3004661	0.572285	Fosfomycin	Phosphonic acid antibiotic	plasmid,ICE,IS	pTW20(rep20),SAP019A(rep19),ICESa2,pN315(rep5a),pWBG759(rep16),IS30,pUB110(rep22),pBORa53(rep19),pBORa53(rep16),MSSA476(rep7c),pSJH901(rep19),pAMalpha1(rep22),pSJH101(rep16),pUSA01(rep21),pLGA251(rep21)
Staphylococcus aureus	1280	Staphylococcus aureus norA	3004667	0.9986	CiprOfloxacin,Enoxacin,Norfloxacin,Ofloxacin	Fluoroquinolone antibiotic	plasmid,ICE,IS	DOp1(repUS43),pSK41(rep13),ICESauTCH1516-1,SAP019A(rep19),pTW20(rep20),pN315(rep5a),pWBG759(rep16),IS30,pUB110(rep22),ICESauFPR3757-1,Tn6012,MSSA476(rep7c),ICESauMRSA252-1,pSJH101(rep16),pWBG759(rep19),SAP074A(rep20)
Staphylococcus aureus	1280	FosB1	3004670	0.000258	Fosfomycin	Phosphonic acid antibiotic	plasmid	pSHaeA(rep21),pSHaeA,pBMSa1(rep21)
Staphylococcus aureus	1280	FosB4	3004671	0.001332	Fosfomycin	Phosphonic acid antibiotic	plasmid	pUR3912(rep13),pSHaeA,pSR03,pSW174(rep13),pWBG754(rep21),pSHaeA(rep21)
Staphylococcus aureus	1280	FosB5	3004672	0.000054	Fosfomycin	Phosphonic acid antibiotic		
Staphylococcus aureus	1280	FosB6	3004673	0.000557	Fosfomycin	Phosphonic acid antibiotic		
Staphylococcus aureus	1280	FosD	3004674	0.003262	Fosfomycin	Phosphonic acid antibiotic	plasmid,IS	p01KUH140046,pN315(rep5a),p01KUH180038,pLW043(rep15),IS6,pSJH901(rep19),pSJH101(rep16),pWBG745(rep24a),pN315(rep19)
Staphylococcus aureus	1280	AadA27	3004682	0.000014	Spectinomycin,Streptomycin	Aminoglycoside antibiotic		
