pathogen_name	taxonid	ARG_name	aro_id	frequency	antibiotic_name	drugclass	associated_MGE_type	associated_MGE_element
Klebsiella pneumoniae	573	TEM-55	3000924	0.000083		Cephalosporin,Monobactam,Penam,Penem	plasmid	pSCM96-1
Klebsiella pneumoniae	573	TEM-57	3000926	0.000209		Cephalosporin,Monobactam,Penam,Penem	plasmid	pFAM21845_1,pKPC2_095084
Klebsiella pneumoniae	573	TEM-60	3000929	0.000021		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-68	3000935	0.000021		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-70	3000936	0.000042		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-71	3000937	0.000021		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-76	3000942	0.000021		Cephalosporin,Monobactam,Penam,Penem	plasmid	K(IncFII),K(IncFIB)
Klebsiella pneumoniae	573	TEM-79	3000946	0.000104		Cephalosporin,Monobactam,Penam,Penem	plasmid,IS	IncFIA,AP001918(IncFIB),IS6,IncFII,pEC27-2
Klebsiella pneumoniae	573	TEM-82	3000949	0.000042		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-83	3000950	0.000021		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-84	3000951	0.000605		Cephalosporin,Monobactam,Penam,Penem	plasmid,transposon,IS	IS5,pQil(IncFIB),Tn801,Tn2,IS6,K(IncFII),IncR,pKPC2_095084,pHN7A8(IncFII),K(IncFIB)
Klebsiella pneumoniae	573	TEM-90	3000957	0.000042		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-93	3000960	0.000021		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-95	3000962	0.000042		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-96	3000963	0.000042		Cephalosporin,Monobactam,Penam,Penem	plasmid	IncR,ColRNAI,K(IncFII)
Klebsiella pneumoniae	573	TEM-104	3000967	0.000083		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-105	3000968	0.006531		Cephalosporin,Monobactam,Penam,Penem	plasmid,IS	AP001918(IncFIB),IS6,pRSB107(IncFII),IncR,Col156
Klebsiella pneumoniae	573	TEM-106	3000969	0.000021		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-107	3000970	0.000083		Cephalosporin,Monobactam,Penam,Penem	plasmid	pCE-R2-11-0435_92,p1919D3-1
Klebsiella pneumoniae	573	TEM-110	3000973	0.000125		Cephalosporin,Monobactam,Penam,Penem	plasmid,transposon	pAB17H194-1,Tn801,Tn1,IncN
Klebsiella pneumoniae	573	TEM-112	3000975	0.000292		Cephalosporin,Monobactam,Penam,Penem	plasmid,integron,IS	In498,p44-2,IncN,IncHI1A,IS6,IS1,IncR,K(IncFII),R27(IncHI1B),pSg1-NDM,HI1(IncFIA),pHN7A8(IncFII),K(IncFIB)
Klebsiella pneumoniae	573	TEM-115	3000978	0.000063		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-116	3000979	0.000501		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-120	3000982	0.000042		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-122	3000984	0.00025		Cephalosporin,Monobactam,Penam,Penem	plasmid,integron,transposon,IS	In498,tig00000856,Tn801,ColRNAI,IS6,Tn2,K(IncFIB),IncFII,pKp1050-4,K(IncFII),p38544-85.403kb,HI1(IncFIA),pIncFII
Klebsiella pneumoniae	573	TEM-128	3000990	0.000021		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-129	3000993	0.000021		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-132	3000996	0.000021		Cephalosporin,Monobactam,Penam,Penem	plasmid	pFORC_081_1
Klebsiella pneumoniae	573	TEM-133	3000997	0.000313		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-135	3000999	0.000626	Penicillin	Penam	plasmid,transposon,IS	pCE-R2-11-0435_92,IncFIA,p6234-198.371kb,Tn801,Tn2,AP001918(IncFIB),IS6,IncR,pFORC_081_1,pSE81-1607-1
Klebsiella pneumoniae	573	TEM-141	3001004	0.000021		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-144	3001007	0.000021		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-145	3001012	0.000021		Cephalosporin,Monobactam,Penam,Penem	plasmid,IS	pOXA-48(IncL/M),IS110,IS6
Klebsiella pneumoniae	573	TEM-149	3001016	0.000125		Cephalosporin,Monobactam,Penam,Penem	plasmid,transposon	Tn801,Yp(IncFII),K(IncFII),Tn2
Klebsiella pneumoniae	573	TEM-150	3001017	0.000417		Cephalosporin,Monobactam,Penam,Penem	plasmid	pKPC2_095084
Klebsiella pneumoniae	573	TEM-155	3001021	0.000083		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-156	3001022	0.013918		Cephalosporin,Monobactam,Penam,Penem	plasmid,integron,IS	Yp(IncFII),p6234-198.371kb,pNJST258C1,IncA/C2,ISKra4,IncN3,p1701_03,pBK30683(FII),K(IncFIB),tig00000002_pilon,IncX3,IncR,K(IncFII),p1761_01,IS91,Delta(IncI2),pNU-CRE047_3,ColRNAI,tig00000005_pilon,pBK30683(FIA),pDMC1097-20.222kb,unitig_2,p54,In498,pDMC1097-218.836kb,IS6,tig00000001
Klebsiella pneumoniae	573	TEM-160	3001026	0.000104		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-162	3001028	0.000042		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-163	3001029	0.000104		Cephalosporin,Monobactam,Penam,Penem	plasmid	pKPC2_095084
Klebsiella pneumoniae	573	TEM-168	3001034	0.000125		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-169	3001035	0.000417		Cephalosporin,Monobactam,Penam,Penem	plasmid,transposon,IS	IncX1,IS6,pNJST258N5,Tn6029,Tn6238
Klebsiella pneumoniae	573	TEM-171	3001037	0.000125		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-176	3001041	0.000814		Cephalosporin,Monobactam,Penam,Penem	plasmid,IS	p6234-198.371kb,pFT130-1,IncN,IS6,pKPC2_095084,pKPC-e4e
Klebsiella pneumoniae	573	TEM-181	3001044	0.000459		Cephalosporin,Monobactam,Penam,Penem	plasmid,IS	p6234-198.371kb,pQil(IncFIB),IncHI2,tig00000856,IncN,IncX1,IS6,pKp1050-4,pKPC2_095084,K(IncFII),pHN7A8(IncFII),IncHI2A,K(IncFIB)
Klebsiella pneumoniae	573	TEM-183	3001045	0.000188		Cephalosporin,Monobactam,Penam,Penem	plasmid	IncN,p6234-198.371kb,IncR
Klebsiella pneumoniae	573	TEM-186	3001046	0.000021		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-189	3001049	0.000021		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-190	3001050	0.000563		Cephalosporin,Monobactam,Penam,Penem		
Klebsiella pneumoniae	573	TEM-191	3001051	0.000167		Cephalosporin,Monobactam,Penam,Penem	plasmid	pMRY15-131_1,tig00000856
Klebsiella pneumoniae	573	SHV-1	3001059	0.20722	Ampicillin	Penam	plasmid,integron,transposon,IS	tig00001208_pilon,Tn2003,tig00000169_pilon,HI1(IncFIA),pKP91(IncFII),K(IncFIB),pNDM-MAR(IncHI1B),pMNCRE53_4,p3,K(IncFII),IncR,In1368,IncFII,Col156,pKPN-d90,In498,IS3,IS6,AP001918(IncFIB),pKPHS1(IncFIB),tig00000857
Klebsiella pneumoniae	573	SHV-2	3001060	0.004194		CarbaPenem,Cephalosporin,Penam	plasmid,transposon,IS	pNDM-MAR(IncHI1B),Tn2003,IS6,IncR,K(IncFII),pNDM-Mar(IncFIB),HI1(IncFIA),K(IncFIB)
Klebsiella pneumoniae	573	SHV-2A	3001061	0.003839		CarbaPenem,Cephalosporin,Penam	plasmid,integron,transposon,IS	pWCGKP294-1,Tn2003,pKp616_2,IncN3,HI1(IncFIA),pKP91(IncFII),K(IncFIB),pNDM-MAR(IncHI1B),In282,pQil(IncFIB),IncX3,IncN,K(IncFII),IncR,p500_1420-51.662kb,pHN7A8(IncFII),tig00000727,ColRNAI,pBckp021-2,pNDM-Mar(IncFIB),pMU407(IncL/M),In498,IS6
Klebsiella pneumoniae	573	SHV-4	3001063	0.000209		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-5	3001064	0.011414		CarbaPenem,Cephalosporin,Penam	plasmid,transposon,integron,IS	IncA/C2,Tn2003,pKEC-dc3,tig00000002,pB171(IncFIB),HI1(IncFIA),p13190-2,K(IncFIB),pNDM-MAR(IncHI1B),pQil(IncFIB),pKQPS2,IncN,K(IncFII),IncR,pHN7A8(IncFII),unitig_1,In1368,pNDM-Mar(IncFIB),In498,pMU407(IncL/M),IS3,IS6
Klebsiella pneumoniae	573	SHV-6	3001065	0.000021		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-7	3001066	0.00722		CarbaPenem,Cephalosporin,Penam	plasmid,transposon,integron,IS	pMU407(IncL/M),In498,IncA/C2,pCAV1193-166,IncX3,Tn2003,pKPC-def,IS6,IncN3,IS110,pKPC_CAV1042-89,pKPC_CAV1344,K(IncFIB)
Klebsiella pneumoniae	573	SHV-8	3001067	0.000063		CarbaPenem,Cephalosporin,Penam	plasmid	IncX3,pKPC-def
Klebsiella pneumoniae	573	SHV-11	3001070	0.469546		CarbaPenem,Cephalosporin,Penam	plasmid,integron,transposon,IS	IncA/C2,pMNCRE69_2,Tn2003,pKp199-3,tig00000169_pilon,HI1(IncFIA),pBK30683(FII),pKP91(IncFII),K(IncFIB),3,pNDM-MAR(IncHI1B),pHB25-1-vir,pTMTA63633,In282,pQil(IncFIB),IncHI2,IncX3,IncN,tig00000084_pilon,p3,IncR,K(IncFII),pHN7A8(IncFII),tig00000003,IS91,unitig_1,p500_1420-43.380kb,ColKP3,pAUSMDU00008079_03,pKPC-def,ColRNAI,tig00000583_pilon,pKLP268-1,pBK30683(FIA),pNDM-Mar(IncFIB),tig00000004,unitig_3,In498,IS3,IS6,pOXA-48(IncL/M),pBK13043-2,pKPN528-3,pIncR_DHQP1300920,pHg,IncHI2A,tig00000857
Klebsiella pneumoniae	573	SHV-12	3001071	0.106917	Cefalotin,Ceftazidime,Ceftriaxone	Cephalosporin	plasmid,transposon,integron,IS	pKPC-edb7,pF5_1,HI1(IncFIA),3,pNDM-MAR(IncHI1B),In282,IncHI2,IncN,pKP20194b2-p2,p500_1420-51.662kb,tig00000003,IS91,pC2660-4-NDM,pKPC-def,In624,pKLP268-1,p34618-43.380kb,pKPN-068,pLAP2_020030,pBK13043-2,In879,pKp1050-4,tig00000001,IncHI2A,Tn2003,pKPC-CR-hvKP-C789,IS110,pNH25.4,IncU,tig00000002_pilon,pKPN-819,IncX3,pF1_1,pF77_1,IncR,K(IncFII),pKP19-2029-KPC2,p2b2,In1018,pNDM1_020049,p13190-1,pMNCRE53_2,pAUSMDU00008079_03,tig00000583_pilon,pF132_2,In498,pDMC1097-218.836kb,pKP13f,pOXA-48(IncL/M),pUHKPC07-74.026kb,pKP58-2,p44-2,p16HN-263_KPC,pMNCRE69_2,pKPN4,pNDM1_020135,pBK30683(FII),pKP91(IncFII),K(IncFIB),pQil(IncFIB),pKP20194f-p2,pF127_1,pHN7A8(IncFII),pKP20194a2-p2,p1916D18-1,pNDM1_095845,IncA/C,pBK30683(FIA),tig00000004,IncP1,p3_L39,pKPC2_020098,p69-2,pLSH-KPN148-1,pKP20194d-p2,IS6,p187-1,Yp(IncFII),pBIC-1b,pKPC2_020079,tig00000002,pECLA(IncFII),In817,pNU-CRE047_4,pGMI16-006_1,pKPC-224e,pKP20194a-p2,pAUSMDU3562-2,p500_1420-43.380kb,pKPC-L388,ColRNAI,pRJA166a,Alpha(IncI1),pNDM-Mar(IncFIB),pKPC2_040035,pKPC-2(repA),pKPHS1(IncFIB)
Klebsiella pneumoniae	573	SHV-13	3001072	0.000146		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-14	3001073	0.002608		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-15	3001074	0.000918		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-18	3001076	0.000063		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-22	3001080	0.000021		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-24	3001082	0.000083		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-25	3001083	0.002212		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-26	3001084	0.009849		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-27	3001085	0.023266		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-28	3001086	0.122963		CarbaPenem,Cephalosporin,Penam	plasmid,transposon,IS	pMH16-335M_1,Tn2003,K(IncFII),IS6
Klebsiella pneumoniae	573	SHV-30	3001088	0.00073		CarbaPenem,Cephalosporin,Penam	plasmid,IS	pCAV1016-76,pMU407(IncL/M),IS6,IncR,tig00000002jNODE_23,HI1(IncFIA),p13190-2
Klebsiella pneumoniae	573	SHV-31	3001089	0.001857		CarbaPenem,Cephalosporin,Penam	plasmid,transposon,IS	IncX3,pNDM6_040074,Tn2003,IS6
Klebsiella pneumoniae	573	SHV-32	3001090	0.003276		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-33	3001091	0.00843		CarbaPenem,Cephalosporin,Penam	plasmid,transposon,IS	Tn2003,AP001918(IncFIB),IS6,IncFII,Col156
Klebsiella pneumoniae	573	SHV-34	3001092	0.000063		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-35	3001093	0.000021		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-36	3001094	0.006385		CarbaPenem,Cephalosporin,Penam	plasmid,transposon	pBK30683(FIA),Tn2003
Klebsiella pneumoniae	573	SHV-37	3001095	0.001002		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-38	3001096	0.001899		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-40	3001098	0.001502		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-41	3001099	0.001502		CarbaPenem,Cephalosporin,Penam	plasmid,integron,transposon,IS	In498,Tn2003,IS6,AP001918(IncFIB),IncFII,Col156
Klebsiella pneumoniae	573	SHV-42	3001100	0.001148		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-44	3001102	0.000167		CarbaPenem,Cephalosporin,Penam	plasmid,transposon,IS	Tn2003,IS6,K(IncFII),2,K(IncFIB)
Klebsiella pneumoniae	573	SHV-45	3001103	0.000376		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-46	3001104	0.00096		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-48	3001105	0.000146		CarbaPenem,Cephalosporin,Penam	plasmid	IncFII,Col156,AP001918(IncFIB)
Klebsiella pneumoniae	573	SHV-49	3001106	0.000063		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-52	3001109	0.001168		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-55	3001111	0.005112		CarbaPenem,Cephalosporin,Penam	plasmid,transposon,integron,IS	In498,IncA/C2,pQil(IncFIB),IncX3,Tn2003,IS6,K(IncFII),IncR,tig00000004,pHN7A8(IncFII),K(IncFIB)
Klebsiella pneumoniae	573	SHV-56	3001112	0.00025		CarbaPenem,Cephalosporin,Penam	plasmid,transposon	Tn2003,IncR
Klebsiella pneumoniae	573	SHV-59	3001114	0.000063		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-60	3001115	0.005968		CarbaPenem,Cephalosporin,Penam	plasmid,transposon	IncX3,Tn2003
Klebsiella pneumoniae	573	SHV-61	3001116	0.003067		CarbaPenem,Cephalosporin,Penam	plasmid,integron,transposon,IS	In498,Tn2003,IS6,AP001918(IncFIB),IncFII,Col156
Klebsiella pneumoniae	573	SHV-62	3001117	0.001961		CarbaPenem,Cephalosporin,Penam	plasmid,transposon	IncX3,Tn2003
Klebsiella pneumoniae	573	SHV-63	3001118	0.000313		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-64	3001119	0.000125		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-65	3001120	0.001168		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-66	3001121	0.00242		CarbaPenem,Cephalosporin,Penam	plasmid,IS	IncX3,pKPC-def,IS6,IncR,HI1(IncFIA),pHN7A8(IncFII)
Klebsiella pneumoniae	573	SHV-67	3001122	0.000042		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-69	3001123	0.000146		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-70	3001124	0.000021		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-71	3001125	0.002546		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-72	3001126	0.000021		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-73	3001127	0.000021		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-74	3001128	0.003088		CarbaPenem,Cephalosporin,Penam	plasmid,transposon,IS	IncX3,Tn2003,IS6,AP001918(IncFIB),IncFII,Col156,pKP91(IncFII),K(IncFIB)
Klebsiella pneumoniae	573	SHV-75	3001129	0.004131		CarbaPenem,Cephalosporin,Penam	plasmid,transposon	IncX3,Tn2003
Klebsiella pneumoniae	573	SHV-76	3001130	0.006969		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-77	3001131	0.001315		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-78	3001132	0.000021		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-79	3001133	0.000104		CarbaPenem,Cephalosporin,Penam	plasmid,IS	IncX3,pHN7A8(IncFII),IncR,IS6
Klebsiella pneumoniae	573	SHV-80	3001134	0.000793		CarbaPenem,Cephalosporin,Penam	plasmid,transposon	IncX3,Tn2003,tig00000003
Klebsiella pneumoniae	573	SHV-81	3001135	0.000042		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-82	3001136	0.000021		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-83	3001137	0.000042		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-85	3001139	0.000459		CarbaPenem,Cephalosporin,Penam	plasmid	tig00000169_pilon
Klebsiella pneumoniae	573	SHV-86	3001140	0.000188		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-89	3001141	0.000146		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-92	3001144	0.000042		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-93	3001145	0.000021		CarbaPenem,Cephalosporin,Penam	plasmid	pCAV1492-73
Klebsiella pneumoniae	573	SHV-94	3001146	0.000605		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-95	3001147	0.000042		CarbaPenem,Cephalosporin,Penam	plasmid,integron	In498,K(IncFII),K(IncFIB)
Klebsiella pneumoniae	573	SHV-96	3001148	0.000146		CarbaPenem,Cephalosporin,Penam	plasmid,IS	K(IncFIB),IS6
Klebsiella pneumoniae	573	SHV-97	3001149	0.000021		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-101	3001150	0.000021		CarbaPenem,Cephalosporin,Penam	plasmid,IS	IncFII,Col156,AP001918(IncFIB),IS6
Klebsiella pneumoniae	573	SHV-102	3001151	0.000021		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-103	3001152	0.00023		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-105	3001154	0.000104		CarbaPenem,Cephalosporin,Penam	plasmid	pNDM-MAR(IncHI1B),pHN7A8(IncFII),K(IncFIB)
Klebsiella pneumoniae	573	SHV-106	3001155	0.000626		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-107	3001156	0.00023		CarbaPenem,Cephalosporin,Penam	plasmid,IS	IncFII,Col156,AP001918(IncFIB),IS6
Klebsiella pneumoniae	573	SHV-108	3001157	0.0029		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-110	3001159	0.003276		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-111	3001160	0.000355		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-115	3001164	0.000104		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-116	3001165	0.000584		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-120	3001167	0.000334		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-121	3001168	0.001523		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-122	3001169	0.000042		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-123	3001170	0.000188		CarbaPenem,Cephalosporin,Penam	plasmid,transposon,IS	pNDM-MAR(IncHI1B),p44-1,IncX3,Tn2003,IS6,pNDM-Mar(IncFIB),tig00000004,pHN7A8(IncFII),K(IncFIB)
Klebsiella pneumoniae	573	SHV-127	3001174	0.000167		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-128	3001175	0.000021		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-129	3001176	0.000125		CarbaPenem,Cephalosporin,Penam	plasmid,IS	pKP91(IncFII),K(IncFIB),IS6
Klebsiella pneumoniae	573	SHV-133	3001177	0.000543		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-134	3001178	0.000083		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-135	3001179	0.000063		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-137	3001181	0.000042		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-141	3001183	0.000271		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-142	3001184	0.001022		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-145	3001185	0.00386		CarbaPenem,Cephalosporin,Penam	plasmid,integron,transposon,IS	In498,Tn2003,IS6,AP001918(IncFIB),IncFII,IncR,Col156,pBK30683(FIA)
Klebsiella pneumoniae	573	SHV-148	3001187	0.000063		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-149	3001188	0.000042		CarbaPenem,Cephalosporin,Penam	plasmid	pIncFII-1502320,K(IncFII),K(IncFIB)
Klebsiella pneumoniae	573	SHV-150	3001189	0.000021		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-151	3001190	0.012394		CarbaPenem,Cephalosporin,Penam	plasmid,IS	IncX3,pKPC-def,IS6
Klebsiella pneumoniae	573	SHV-152	3001191	0.000376		CarbaPenem,Cephalosporin,Penam	plasmid,integron,transposon,IS	In498,Tn2003,IS6,AP001918(IncFIB),pOXA-48(IncL/M),IncFII,Col156,K(IncFIB)
Klebsiella pneumoniae	573	SHV-154	3001193	0.000438		CarbaPenem,Cephalosporin,Penam	plasmid	pQil(IncFIB),IncX3,pKPC-def,K(IncFII),HI1(IncFIA)
Klebsiella pneumoniae	573	SHV-155	3001194	0.000647		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-156	3001195	0.000021		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-157	3001196	0.00048		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-158	3001197	0.000063		CarbaPenem,Cephalosporin,Penam	transposon	Tn2003
Klebsiella pneumoniae	573	SHV-159	3001198	0.000125		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-160	3001199	0.001002		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-161	3001200	0.000167		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-162	3001201	0.000209		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-165	3001203	0.000668		CarbaPenem,Cephalosporin,Penam		
Klebsiella pneumoniae	573	SHV-167	3001204	0.000021		CarbaPenem,Cephalosporin,Penam	plasmid	IncR
